"Activity" "Subject" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
"WALKING_DOWNSTAIRS" 2 12.74821532 -0.91513566743 -4.90325841 -37.21674541 -33.13133091 -35.86649577202 25.866967464 4.681789895 7.1282919562 -46.1670735 -45.65226789 -44.89085364 5.405531688 -0.64699358753 -1.328825814581 -37.561052591 -35.487459113 -40.236266743 -2.36110592 -2.83641957 4.728475206 -39.79948875 -38.69347392 -37.96397083 -4.59012463 -2.01263672084 -2.1302978546 -39.218799366 -41.0934563 -40.06763514 -35.034296785 -36.144744284 -35.034296785 -36.144744284 -37.5102650965 -36.388594699 -36.406736798 -37.48035915 -40.5566833066 -40.26860011 -37.65220412 -33.8411597276 -37.158579686 -37.093385203 -33.660468668 -36.0748668037 -5.87448825702 3.02338176606 3.5899058819 -38.063121733 -36.078149482 -39.75020892 -37.907227599 -35.650395491 -40.688298615 4.214731896 -6.62084987021 -4.21576505279 -37.91076228 -39.37536376 -37.61609122 -40.42950297 -38.4135192537 -38.93291807 -4.0560674899 -7.3242898004 -2.1521330953 -35.765087013 -38.065794172 3.0605971271 -36.4844162828 -36.3346668501 8.66885706708 -38.61719977 -38.442445208 -3.463158716 -40.762259823 -40.13594854 2.799207688
"WALKING_DOWNSTAIRS" 3 13.3065709 -0.9229049166 -5.661819016 -36.622461253 -32.753858509 -34.810599122 27.51137732 1.2945648564 7.4690776864 -48.12253024 -47.65414814 -46.75444937 2.9497395453 0.17492645922 -0.34665973204 -37.64670733 -35.994805763 -41.00104898 -0.3735035117 -3.512308341 4.636598955 -40.43633496 -37.80777018 -36.427091522 -5.624058709 -2.0884073286 -3.654034192 -40.66912181 -41.63163798 -40.80272271 -33.989560924 -36.72242931648 -33.989560924 -36.72242931648 -37.469382106 -37.320814111 -35.633399987 -37.34209048 -41.15778235 -41.44278257 -37.57847518 -34.1469239036 -37.82585073 -36.331553879 -33.125482262 -34.4135804266 -8.69065188229 1.4061615844 1.022779803 -38.50664275 -36.845116323 -40.55680208 -37.794974318 -35.956178535 -41.40648052 -1.2815776629 -8.8125272562 -7.0031412853 -38.794711828 -39.33948512 -36.997771454 -41.01094908 -37.11790787 -37.449273764 -6.2586439833 -9.7245980065 -3.03359733239 -36.499492578 -38.793407371 4.497778793443 -37.118326051 -37.66633182 9.0972118566 -38.83233407 -38.38636507 -3.3713109957 -41.6927615 -41.68415338 5.608804751
"WALKING_DOWNSTAIRS" 4 12.23276969 -1.0393623293 -4.79251246 -39.27455978 -35.653931246 -37.797739031 24.03587222 4.295624361 7.9691274401 -44.3019264 -43.85597198 -43.35760477 3.893233621 0.91575134417 -0.26852684212 -39.151310463 -38.0065980762 -40.69405759 -1.6876928784 -2.8422958427 3.664457524 -39.83485882 -38.75771412 -39.029635156 -4.413513138 -1.697901441 -2.310224546 -40.17154837 -40.80060908 -40.70251468 -37.391532241 -38.33992899 -37.391532241 -38.33992899 -39.053449259 -38.7953787711 -37.955219181 -38.423137367 -40.56385777 -40.88851777 -39.375432932 -36.316893047 -38.887119229 -39.26331469 -35.9125604 -37.795499015 -4.19879832398 -1.3082755584 1.365014542 -39.49790469 -38.344648036 -40.25519568 -39.322887391 -38.124875464 -41.08000773 5.108442721 -7.1825526728 -0.8376746569 -39.02803379 -39.1979688184 -38.879236134 -40.11931897 -38.56868304 -39.648061767 -8.0042076873 -11.49614849033 -5.0369930984 -38.19653197 -39.467254338 2.16071827449 -38.75038536 -38.894352822 9.299996061 -39.04607014 -39.18249806 -6.07538491904 -40.85005544 -41.26018609 4.33599530445
"WALKING_DOWNSTAIRS" 5 12.78836867 -0.79170578668 -4.961413834 -43.51549881 -41.1621782967 -42.70891377 28.26389969 6.362036259 8.3131670362 -46.46113302 -46.07163415 -45.80540068 3.4225200084 0.45500464964 0.52307064215 -43.99454811 -43.15130007 -44.85173706 -0.5170318238 -3.669138788 4.484951049 -43.17265225 -43.96590355 -43.04968199 -4.892058336 -1.502420362 -2.69761888438 -43.95534026 -45.45992488 -44.43485066 -42.40453688 -42.49890463 -42.40453688 -42.49890463 -43.95523566 -43.69104938 -42.5787605 -42.22308654 -44.97447274 -44.87569761 -43.8099718 -41.935519948 -43.66327552 -43.4260521 -41.140939845 -42.54578827 -3.871469762 1.811177655 4.9351488098 -44.1439887 -43.42933196 -44.66870749 -44.11308557 -43.123630411 -44.97593412 6.9698904043 -5.7575118095 0.9773872409 -42.75004166 -44.44279424 -43.22663208 -43.35916097 -43.7507089 -43.35981817 -4.57327815306 -8.5330938214 -3.573631817 -42.79076655 -43.02656614 5.676862996 -43.66732031 -43.70054777 9.4672119736 -43.32944653 -42.40795136 -4.470896166 -44.96032658 -44.90291443 2.636849115
"WALKING_DOWNSTAIRS" 6 13.07419209 -0.93463407688 -5.313445153 -37.669900723 -32.8327331933 -36.16661008 27.00294313 1.357043621 7.5590603045 -47.0922726 -46.85516526 -46.00481179 1.9716238228 1.18721629882 1.40435576171 -37.728399914 -35.615261762 -40.3752812 0.0877276044999999 -4.14295986779 3.67048813 -38.950009358 -38.86145162 -37.759722303 -6.036851665 -1.6314801348 -3.609704041 -39.15981539 -42.00681179 -40.50776572 -35.155812801 -36.896653583 -35.155812801 -36.896653583 -37.562615391 -36.7801714588 -36.50038903 -37.614948238 -41.0998541 -41.25670342 -38.018156851 -33.8395411015 -37.57826014 -37.5719894219 -33.298688872 -36.41288615 -7.2600014454 2.5244341849 4.6567323631 -38.358969725 -36.1698059253 -39.66705758 -38.000418306 -35.87548323681 -41.02349695 2.8076736079 -5.52299590917 -1.6546836633 -37.208083766 -39.59447581 -37.6977257218 -39.54925467 -38.548223 -38.75817209 -3.3372407917 -7.6432325903 -2.0186531009 -36.421417372 -38.92953657 7.16279738503 -36.730916595 -36.886723169 10.5535407057 -38.848679151 -38.664578398 -1.6767234375 -41.48370817 -41.45490964 7.350238835
"WALKING_DOWNSTAIRS" 7 12.81328962 -0.8723530426 -5.089060857 -40.141399408 -37.074227628 -39.627275212 23.98005842 5.759209427 10.8322911819 -46.35479344 -46.16033341 -45.63485867 3.076232889 1.16609753334 -0.5137958428 -40.600834636 -39.177740139 -42.40372321 -0.202555391 -4.559261375 3.106295701 -40.974172887 -40.475424529 -39.304983678 -4.548585819 -1.485448969 -2.617681352 -41.857645117 -42.80324427 -41.681484864 -38.760697235 -39.562261041 -38.760697235 -39.562261041 -40.441389696 -40.176334561 -38.775721546 -39.9284226723 -42.34940527 -42.76800385 -40.206973982 -37.873428928 -40.51065416 -40.1325706816 -37.290550112 -39.738071544 -6.592467857 3.91033479109 6.5601329715 -40.851960434 -39.58454757 -42.05490432 -40.917512003 -39.276112803 -42.68716593 2.529878083 -4.50019047727 0.0875606886999999 -39.846084795 -40.7491125694 -39.4583022517 -41.370281505 -40.3897742022 -39.998877377 -0.0416097048999999 -7.03158273033 1.353624843 -39.289754814 -40.881723678 7.7013364815 -39.9629143409 -40.513014803 13.725298414 -40.733862669 -40.633274906 -0.944413256 -42.84182602 -42.96144427 7.4162856653
"WALKING_DOWNSTAIRS" 8 10.37061352 -0.7718823338 -4.050278151 -35.68407144 -34.463860101 -34.822770512 17.25289647 7.694564139 10.871777988 -37.42401274 -37.39085508 -37.18913696 2.627802404 0.1371279374 0.39483514841 -35.9778192 -35.353670172 -36.5506031 -1.1380099035 -2.5549096904 3.974553951 -35.95135458 -35.194734165 -35.77239821 -3.756612936 -1.742700386 -2.336447565 -36.21806965 -36.71427796 -36.40577845 -35.02587488 -35.30069642 -35.02587488 -35.30069642 -35.98829918 -35.69476934 -34.7654067 -35.21336567 -36.58026352 -36.54417294 -35.94231641 -34.92588682 -35.73468535 -35.5979381 -34.436259529 -34.61309346 -5.669740861 3.0191822108 6.883256744 -36.06958927 -35.57392813 -36.51677681 -36.06785006 -35.306862591 -36.53969121 6.7102891122 -1.0032200491 1.0381534897 -35.74557973 -35.8986147 -35.69873058 -36.03585483 -34.87053006 -36.0032777 -3.351782005 -7.37901659 -0.0878189942 -35.63358654 -35.52386334 7.3623119425 -35.80699279 -35.554217876 10.5220837296 -35.81183486 -35.30833786 -2.86119748857 -36.60108262 -36.57498764 5.5848187373
"WALKING_DOWNSTAIRS" 9 11.47032848 -0.7145243387 -4.577219482 -36.19988358 -33.404343631 -35.84609147 20.35159921 7.0681062353 12.14861312 -41.51529733 -41.17903524 -40.87373412 3.696844217 -0.00159957538100006 0.16514754087 -36.112310104 -34.5069274662 -37.892163329 -0.74129102304 -3.599407278 3.402231601 -37.08167837 -36.67968997 -36.21828279 -4.825638616 -1.56477021 -2.593394055 -36.72765605 -37.90590561 -37.68509772 -34.942672494 -35.504819771 -34.942672494 -35.504819771 -35.98694725 -35.495209657 -35.247691559 -35.64054362 -37.530194866 -37.60183103 -36.12273624 -33.946379367 -36.6890356796 -36.24882539 -33.66513336 -35.86785113 -5.12048529148 3.0011537497 6.864963677 -36.43209408 -35.136979247 -37.822170001 -36.311565889 -34.32940122 -37.923513642 3.6672427047 -4.11521404729 -0.608435152 -36.29503378 -37.113235 -35.7745002 -37.37598697 -36.49047739 -36.90979371 -1.0385428875 -6.015629351 0.6486714462 -35.3062428 -36.62180148 5.560301127 -35.599673798 -35.352319586 7.1578789896 -36.35027584 -36.30766359 -1.0186226106 -37.886526339 -37.57552363 4.8284538697
"WALKING_DOWNSTAIRS" 10 10.38505216 -0.6846930667 -4.120416383 -34.2292028 -31.6918658093 -32.8160715 18.61081106 5.97113181 6.0657002907 -37.67106839 -37.28217733 -37.11551213 3.540160052 0.2250171924 0.26772406311 -33.86031576 -33.04847989 -35.17192727 -0.8987332878 -3.109017076 3.280919889 -34.59056694 -33.201421566 -34.3188145 -3.538376654 -0.9945774919 -1.446818772 -34.61686527 -35.22741254 -35.26097508 -32.849214807 -33.7127907 -32.849214807 -33.7127907 -33.922246225 -33.552830682 -33.094088325 -33.33943477 -35.08676759 -35.25994042 -34.249407938 -32.342364902 -34.11995458 -34.24869639 -31.76786574 -32.595773224 -2.636403221 1.96188851231 3.50286064 -34.222648351 -33.35789829 -35.03102118 -33.85772684 -33.04632602028 -35.26671106 4.9064004187 -3.4126915968 -0.9348908067 -34.22294057 -34.003860316 -33.99618164 -34.73313101 -32.856241656 -34.78083992 -4.6311187885 -7.18358749134 -0.822020491 -33.585869608 -34.45269247 5.417704149 -33.4027691459 -33.75175213 11.958005816 -34.00158274 -33.74862701 -1.7891877778 -35.29239362 -35.40505746 6.034823821
"WALKING_DOWNSTAIRS" 11 12.58211002 -0.870415463 -5.225621458 -38.2778758 -35.834594 -36.76876620345 31.8260156 5.586640742 4.05443451567 -45.4366863 -44.60529677 -43.7096288 3.632614999 0.3712726555 0.16370322926 -38.98442552 -39.1403247 -41.58491977 -2.7013340947 -2.44204703832 4.053559146 -38.76328457 -38.94422177 -38.83106893458 -4.680306098 -1.6384854355 -2.5923996307 -41.44779124 -42.20836663 -41.93102249 -36.7765647604 -36.532091317 -36.7765647604 -36.532091317 -39.643536309 -38.717298345 -37.104109668 -37.680391192 -41.94471752 -42.26141689 -38.82650735 -37.06366942 -39.04984236 -38.099578284 -35.867706241 -36.354346391 -3.7098277329 -0.132725599 0.2137752929 -39.27982336 -39.49898608 -41.18864535 -39.31032868 -39.21660654 -41.91642266 4.4242685863 -7.71364930502 -4.3669027356 -38.447675974 -40.04868028 -39.4491773 -38.96432182 -38.46229352 -39.3171241349 -4.781429331 -10.1825518713 -3.54958909051 -37.00187611 -37.75592781 3.996591108 -38.757990739 -38.696940574 8.5577620325 -39.58627529 -37.948969885 -5.913074556 -42.27870806 -42.50215701 4.947218915
"WALKING_DOWNSTAIRS" 12 12.59234979 -0.7322798172 -5.127974915 -39.781886558 -37.86945515 -39.77464565 24.0741724 8.613490325 9.6891614788 -45.50672383 -45.06937452 -44.59458169 3.482677695 0.198895128589 -0.345878093251 -39.75713296 -38.91604405 -41.65709292 -1.0682524909044 -3.373712525 3.937858448 -41.059584203 -40.677350421 -40.83831992 -4.611928043 -2.0032142393 -3.471781381 -40.75997378 -42.735484419 -41.52658384 -38.699984991 -39.587088071 -38.699984991 -39.587088071 -39.82574338 -39.275740806 -39.38279681 -40.217699216 -41.957801131 -42.25501687 -40.069996312 -38.1242315075 -40.40138888 -39.693031237 -38.2413779271 -39.945416609 -4.6887850488 4.372784814 7.4752054582 -40.037314428 -39.23901357 -41.26790905 -40.026029377 -39.0483527 -41.98697973 4.88040514153 -2.4267985149 0.8311680077 -39.96931696 -41.17325329 -40.213158601 -41.42680775 -40.476505199 -41.56114146 -1.4825614824 -6.5852284238 1.26833039382 -39.280187218 -40.76954577 7.9492020105 -39.105668259 -39.523973324 9.6050426107 -40.9015850822 -40.78932799 -1.5401898613 -42.34372257 -42.37607073 6.280975441
"WALKING_DOWNSTAIRS" 13 12.87463323 -0.7649871929 -4.992984443 -37.681309968 -32.9189343405 -35.8324007309 24.49149083 5.0803359366 11.946061405 -46.28503871 -46.11585329 -45.48344561 3.239228878 0.6550272992 0.66147990092 -38.164133184 -36.504983131 -40.722594978 -0.5855646495 -3.622558035 4.27890556 -38.403751207 -36.652114268 -36.84720216 -4.947390231 -2.1074916577 -2.75017976 -39.904776641 -41.348636785 -40.34665677 -35.307120486 -37.157626126 -35.307120486 -37.157626126 -37.97370587 -37.78581898 -34.6711222721 -35.4677320207 -40.623599997 -41.52785223 -38.025041087 -34.3631033963 -38.2107722 -37.582950836 -33.10715952 -35.559050047 -7.417657302 1.9362353817 3.1634734376 -38.475466733 -37.19355934 -40.301353938 -38.644012609 -36.4701090141 -41.078568571 1.2261473271 -7.7764511669 -1.045626541592 -37.5082248 -38.564818722 -37.22450527 -38.763467947 -35.812594786 -37.73461672 -5.0672675738 -12.1566578088 -1.350919203 -36.845595787 -38.88930881 5.933527599232 -37.669083854 -37.954997626 8.989539404 -37.944626832 -35.940694529 -5.00140045333 -41.37449281 -42.12785048 8.9735895921
"WALKING_DOWNSTAIRS" 14 12.33362799 -0.76270558671 -5.074207276 -39.9826349728 -36.4202696384 -39.39595715524 28.19342633 3.81995809 6.3199714442 -44.63428858 -44.08481677 -43.90714916 2.244630818 0.03215544788 0.28781315177 -39.743659015 -38.59764981 -41.335449 -1.1371338072 -3.4257896987 4.276002559 -39.92540562 -40.38385892 -39.31129662 -5.099212841 -1.185057637 -2.024970512 -39.784203166 -42.13401965 -40.835290027 -38.437059971 -39.120003585 -38.437059971 -39.120003585 -39.57884759 -39.610681325 -38.768541119 -38.99312746 -41.28644641 -41.57428741 -40.055476941 -37.403126086 -40.02876329 -39.975907587 -36.468326485 -39.492506074 -1.5518053148 0.1614674289 7.165010099 -40.20874641 -39.03787253 -40.92180352 -39.7374935857 -38.566789609 -41.69155987 5.340487135 -6.6371069519 0.2624960377 -38.820955559 -40.70820234 -39.296539637 -40.30481079 -40.2519676198 -39.87555228 -3.425806299 -7.134234731 -2.472962613 -39.098776452 -40.01819421 5.789841783 -39.74116363 -39.49569923 11.1332304854 -39.86296387 -39.46583441 -2.944492241 -41.68250782 -41.68181695 5.9463648781
"WALKING_DOWNSTAIRS" 15 11.51806058 -0.6448536102 -4.705926404 -38.72750258 -37.729628962 -38.388268615 26.24223767 5.4637676488 7.7613336078 -41.47265642 -41.37758212 -40.88658775 3.431889548 0.2077678584 -0.02951082001 -39.30618227 -38.85647796 -40.31201425 -0.9252432915 -3.343186175 4.103479737 -38.9416863 -39.10103687 -38.87320991 -4.929805153 -1.63591196 -2.257664961 -39.88760947 -40.51102386 -39.98174784 -38.109763213 -38.499260952 -38.109763213 -38.499260952 -39.34240068 -39.42800099 -38.173569103 -38.69881057 -40.22956948 -40.53138611 -39.121089859 -38.223717377 -39.33247023 -38.59526317 -37.730818881 -38.209598091 -3.4998199907 5.4000157185 7.0716269858 -39.47255725 -39.01709963 -40.17224778 -39.36952509 -38.898586255 -40.39453111 7.091702248 -1.780461232 1.0965039135 -38.60294812 -39.63821445 -39.10127761 -39.08120392 -38.858473768 -39.10993874 -2.615488676 -5.848945516 2.6552055598 -38.7436529246 -38.889575147 7.976754556 -39.27885039 -39.60320208 13.990465642 -39.29199091 -38.87679927 -0.728101851 -40.47616971 -40.71250466 8.4152607034
"WALKING_DOWNSTAIRS" 16 12.89580848 -1.016821734 -5.078090596 -41.01774657 -38.1118763721 -40.198014025 30.95653652 4.6962011538 8.2537210609 -46.29856333 -45.42818823 -45.37962019 3.148520578 0.7244440531 -0.40104589364 -41.666545227 -40.788382039 -42.85025114 -1.2169893358 -3.352359931 3.9178212013 -41.557750455 -42.23469507 -41.3381415 -4.17434071 -2.2114695034 -2.5824936969 -42.65004166 -43.42837057 -43.14419659 -39.53402067 -40.14568541 -39.53402067 -40.14568541 -41.59845388 -41.204743557 -39.763866035 -40.798057349 -43.19251654 -43.27747173 -41.3013939 -38.855218354 -41.11903792 -40.92948734 -38.292212354 -40.2234096878 -3.0627276192 2.78090716355 5.82625133127 -41.90700318 -41.06524875 -42.50296942 -41.91327492 -40.931325252 -43.14283388 4.938787746 -4.709258571 0.6074129486 -41.037575457 -42.29781536 -41.21382224 -41.79482126807 -42.27106348 -41.90755014 -3.14065075043 -5.6151993942 -2.2176806601 -40.3002791 -41.111324557 5.923341072676 -41.1948558914 -41.221337929 12.573637037 -41.77170285 -41.333955271 -2.135949218 -43.34906729 -43.43713107 7.4608965446
"WALKING_DOWNSTAIRS" 17 12.62782325 -0.8085011992 -4.950126584 -40.972059961 -38.619507294 -39.495128109 25.92615351 6.331029216 6.18160355226 -45.53830704 -44.76806767 -44.82036072 2.75801886095 0.6629753903 0.661711927741 -40.70118064 -40.930136347 -42.92772883 -0.326318146 -3.7050043179 3.1013216952 -40.811753322 -40.980231241 -40.97250873 -4.747161713 -2.0274677309 -2.963381189 -41.95340463 -43.43501482 -42.95073223 -39.5372337425 -40.220803405 -39.5372337425 -40.220803405 -41.2443736392 -40.70144262 -39.6182054 -40.02508069 -43.01598155 -43.08352079 -41.018262848 -39.5050961009 -41.12623133 -40.969342983 -38.63490584 -39.1763420561 -2.535394143 4.0707897368 4.11438166395 -41.021703436 -41.12954584 -42.68670396 -40.84294209 -41.06072554 -43.10848586 5.1100904426 -3.27426519941 -0.4446022877 -40.270514625 -41.87831923 -41.28921955 -41.0319902 -40.629349754 -41.36823143 -3.5557550746 -9.8118323593 0.4561666548 -40.180270664 -41.14262637 7.998768569 -40.567349684 -40.88507196 11.3100257212 -41.24481356 -40.31395411 -3.320804014 -43.07212082 -43.30843076 5.4419511084
"WALKING_DOWNSTAIRS" 18 15.10842061 -0.9502355556 -6.028173947 -47.641966571 -45.30635965 -46.409361595 38.002266194 3.196976080092 6.657085165 -54.47531632 -53.96943935 -53.12299367 4.341967719 0.2081434575 0.06198712238 -47.82477838 -47.283711606 -50.190289183 -1.355363824 -4.133222401 4.783687818 -49.29275746 -47.84669306 -48.122547414 -4.989153445 -2.5030506562 -3.316169324 -49.99871194 -50.59247478 -50.3329949 -46.009015327 -47.13458712074 -46.009015327 -47.13458712074 -48.05786538 -47.531055216 -47.089130643 -47.21703425 -50.336149068 -50.59231193 -47.934372052 -46.0372856524 -48.27599002 -47.550894231 -45.545134005 -46.129885721 -3.0937675538 2.767209994 3.310459309 -48.17943637 -47.88581958 -50.04329947 -48.111730342 -47.154671778 -50.33432156 7.4147945377 -6.572334787 -0.8646827923 -48.614139923 -48.838106928 -48.39848712 -49.55562575 -47.386483061 -48.69209146 -4.065700408 -11.5381336631 -3.73764762034 -46.95557717 -48.4435567099 7.8599466518 -47.472434094 -47.632884846 15.304785521 -48.50734107 -47.741414596 -4.3009767422 -50.679929252 -50.81246269 9.994067964
"WALKING_DOWNSTAIRS" 19 10.71960959 -0.7225696351 -4.230143116 -38.00953006 -36.9729724 -36.96506621 22.50110971 5.2915690967 4.61729072 -38.80016108 -38.54184748 -38.17027985 2.995165108 0.3312852032 0.116953425026 -37.90458571 -37.31101337 -37.85672468 -1.098406576 -2.932678372 3.459578261 -37.58168226 -37.190265987 -37.52454851 -3.636978212 -1.680702539 -2.1930025011 -37.86542253 -38.10316636 -38.08433589 -37.41252426 -37.48845703 -37.41252426 -37.48845703 -37.82153602 -37.42766262 -37.10659076 -37.03866976 -38.11468276 -37.99988795 -37.98026784 -37.02029596 -37.31780742 -38.03080849 -37.05419036 -36.91118802 -0.0135881796 5.0471715713 6.183068177 -37.91447509 -37.34614402 -37.70776298 -37.99510883 -37.39298746 -37.95086012 8.9742252714 -0.1429663659 2.048357721 -37.43107075 -37.49072446 -37.57842424 -37.64156096 -37.04341066 -37.64671061 -1.253565597 -5.8360828161 1.02326561476 -37.46748312 -37.70587366 8.564143911 -37.49000134 -37.319429 11.164841299 -37.32153849 -37.1845966 -0.95046392975 -38.04291424 -38.00238949 6.1561361443
"WALKING_DOWNSTAIRS" 20 12.37412022 -0.8362968051 -4.865820351 -39.8900075078 -38.979642801 -40.028754911 29.305623869 7.4176860306 6.8694335044 -44.59043297 -44.28826013 -43.87317622 2.848158349 0.2395888109 -0.24686172118 -40.62673502 -40.52200417 -42.43107129 -1.1492817234 -3.890876769 4.320279694 -41.30038891 -41.43045258 -41.03861237 -4.423719408 -2.106046829 -2.081693868 -41.83077456 -42.73243636 -41.74451391 -39.329064811 -39.48962020383 -39.329064811 -39.48962020383 -40.95123296 -40.67682615 -40.30817883 -40.8028946 -42.31571712 -42.47963444 -40.207412319 -39.5928181851 -41.04591615 -39.7875455076 -39.030569547 -39.864032836 -0.8881503861 3.6068246404 4.67236958035 -40.98940325 -40.83750089 -42.17299002 -40.64165797 -40.486403185 -42.62409914 6.3807852682 -3.809398055 -1.627387775483 -40.82527879 -41.75469801 -40.730170594 -41.48861565 -41.30495472 -41.51318026 -4.602212497 -4.76522831 2.477325624 -39.720069748 -40.19751167 7.9563831455 -40.56687754 -40.8261876 14.402649947 -41.24115307 -41.23691379 -1.1533879513 -42.43579772 -42.71146265 7.964740022
"WALKING_DOWNSTAIRS" 21 12.38044495 -0.7285025884 -4.720052958 -40.94868388 -39.3049821507 -39.77467694 22.32197695 8.2749948391 9.618167351 -44.60674613 -44.25519251 -43.86690983 4.380548289 0.3649675646 -1.08997740392 -40.69435939 -40.386163708 -41.74727663 -0.937566721 -3.7307296039 3.8341706856 -42.21950028 -39.48407100345 -41.487171167 -4.646483665 -2.016350548 -2.9356262551 -41.98142392 -41.48062038 -42.32935683 -39.969334616 -40.26771081 -39.969334616 -40.26771081 -40.79539468 -40.34502775 -40.14225764 -39.63981821 -41.82012988 -41.46055216 -40.70940772 -39.59593239 -40.357371222 -41.05626682 -39.5010018419 -39.88174787 -2.5974459062 7.456327251 8.9015378608 -40.86386114 -40.500729785 -41.31303622 -40.90486688 -40.593816107 -42.12497766 7.65235460825 -0.5388637555 2.19683779782 -41.40440761 -40.23196253 -41.29701558 -42.49084322 -39.143067806 -41.88835408 0.3365673938 -7.7629362312 2.2035921946 -40.06408517 -41.11308489 10.561185294 -40.36043628 -40.30784574 12.0979571515 -40.04089884 -40.32368892 0.8101108658 -41.58685114 -41.53779009 7.3550063436
"WALKING_DOWNSTAIRS" 22 9.9087748 -0.632681458 -3.818445095 -33.010035872 -32.20044859 -33.024296367 19.0522881 6.39765029602 8.0373184235 -35.64662731 -35.57855127 -35.18411114 3.204389117 0.7494788054 -0.2622819247405 -32.98656116 -32.60437607 -33.714756166 -1.4384359728 -2.580469257 3.045601214 -33.380442033 -33.40546446 -33.039768442 -4.045721151 -1.231284095 -1.757707542 -33.713104799 -34.165050785 -33.69907774 -32.557752739 -33.09520941 -32.557752739 -33.09520941 -32.92483898 -33.090510656 -32.63838939 -32.934799716 -33.931850906 -34.25501429 -33.0291247796 -32.17667721 -33.11595589 -33.013376521 -32.43816306 -33.198475985 -1.389937436 3.194170877 7.11304927 -33.088943917 -32.75211139 -33.421850166 -33.148299982 -32.67481272 -33.95952595 5.423688814 -2.1817758422 0.9288934649 -32.91332407 -33.42386862 -32.931922524 -33.541465542 -33.421836032 -33.3517521 -1.691774685 -5.514231628 1.3911805084 -32.878737842 -33.67243124 8.419366566 -32.943847064 -33.265600017 11.471486492 -33.380192048 -33.18145602 -2.106586735 -34.20880249 -34.4282762 6.934602584
